Time[s], Channel 0
0.0599460, 0
0.0599491, 1
0.0599500, 0
0.0599531, 1
0.0599539, 0
0.0599571, 1
0.0599579, 0
0.0599611, 1
0.0599619, 0
0.0599650, 1
0.0599659, 0
0.0599690, 1
0.0599699, 0
0.0599730, 1
0.0599739, 0
0.0599770, 1
0.0599779, 0
0.0599810, 1
0.0599819, 0
0.0599850, 1
0.0599858, 0
0.0599890, 1
0.0599898, 0
0.0599929, 1
0.0599938, 0
0.0599969, 1
0.0599978, 0
0.0600009, 1
0.0600018, 0
0.0600049, 1
0.0600058, 0
0.0600089, 1
0.0600098, 0
0.0600129, 1
0.0600137, 0
0.0600169, 1
0.0600177, 0
0.0600209, 1
0.0600217, 0
0.0600248, 1
0.0600257, 0
0.0600288, 1
0.0600297, 0
0.0600328, 1
0.0600337, 0
0.0600348, 1
0.0600377, 0
0.0600408, 1
0.0600417, 0
0.0600428, 1
0.0600456, 0
0.0600467, 1
0.0600496, 0
0.0600517, 1
0.0753085, 0
0.0753123, 1
0.0753135, 0
0.0753147, 1
0.0753184, 0
0.0753222, 1
0.0753233, 0
0.0753271, 1
0.0753283, 0
0.0753320, 1
0.0753332, 0
0.0753370, 1
0.0753382, 0
0.0753419, 1
0.0753431, 0
0.0753469, 1
0.0753480, 0
0.0753518, 1
0.0753530, 0
0.0753567, 1
0.0753579, 0
0.0753617, 1
0.0753628, 0
0.0753666, 1
0.0753678, 0
0.0753716, 1
0.0753727, 0
0.0753765, 1
0.0753777, 0
0.0753789, 1
0.0753826, 0
0.0753839, 1
0.0753875, 0
0.0753913, 1
0.0753925, 0
0.0753962, 1
0.0753974, 0
0.0754012, 1
0.0754024, 0
0.0754061, 1
0.0754073, 0
0.0754111, 1
0.0754122, 0
0.0754160, 1
0.0754172, 0
0.0754209, 1
0.0754221, 0
0.0754259, 1
0.0754271, 0
0.0754283, 1
0.0754306, 0
0.0754337, 1
0.0754346, 0
0.0754377, 1
0.0754386, 0
0.0754417, 1
0.0754425, 0
0.0754457, 1
0.0754465, 0
0.0754476, 1
0.0754505, 0
0.0754536, 1
0.0754545, 0
0.0754576, 1
0.0754585, 0
0.0754616, 1
0.0754625, 0
0.0754656, 1
0.0754665, 0
0.0754696, 1
0.0754705, 0
0.0754736, 1
0.0754744, 0
0.0754776, 1
0.0754784, 0
0.0754816, 1
0.0754824, 0
0.0754855, 1
0.0754864, 0
0.0754895, 1
0.0754904, 0
0.0754935, 1
0.0754944, 0
0.0754975, 1
0.0754984, 0
0.0755015, 1
0.0755024, 0
0.0755055, 1
0.0755063, 0
0.0755095, 1
0.0755103, 0
0.0755135, 1
0.0755143, 0
0.0755174, 1
0.0755183, 0
0.0755214, 1
0.0755223, 0
0.0755254, 1
0.0755263, 0
0.0755294, 1
0.0755303, 0
0.0755334, 1
0.0755343, 0
0.0755374, 1
0.0755382, 0
0.0755414, 1
0.0755422, 0
0.0755454, 1
